date,close,volume,open,high,low
7/10/14,64.8725,44348430,63.31,65.34,63.05
7/9/14,64.97,51298480,63.41,65.12,63.15
7/8/14,62.76,68838080,65.06,65.56,62.21
7/7/14,65.29,28688050,66.3,66.57,65.12
7/3/14,66.29,25203220,66.855,67,65.76
7/2/14,66.45,41778400,68.04,68.3,65.79
7/1/14,68.06,33156390,67.58,68.44,67.39
6/30/14,67.29,27078350,67.46,67.92,67.13
6/27/14,67.6,46396950,67.31,67.7,66.84
6/26/14,67.13,47618020,68,68,66.9
6/25/14,67.44,44183630,65.58,67.48,65.57
6/24/14,65.72,57260230,65.36,67.17,65.27
6/23/14,65.37,34424160,64.32,65.66,64.22
6/20/14,64.5,46394230,64.46,64.81,63.35
6/19/14,64.3415,34097910,65.46,65.5756,64.21
6/18/14,65.6,35450700,64.49,65.75,64.05
6/17/14,64.4,27629660,64.1,64.88,63.93
6/16/14,64.19,30849450,64.16,64.88,63.75
6/13/14,64.5,29367820,64.7,64.97,63.83
6/12/14,64.2901,55604800,65.85,66.47,64.06
6/11/14,65.781,44132140,65.32,65.8,64.9
6/10/14,65.77,69105010,63.53,65.82,63.5
6/9/14,62.88,37474470,62.4,63.34,61.79
6/6/14,62.5,42373250,63.37,63.48,62.15
6/5/14,63.186,47278710,63.66,64.36,62.82
6/4/14,63.34,36460620,62.45,63.59,62.07
6/3/14,62.87,32097900,62.62,63.42,62.32
6/2/14,63.08,35946770,63.23,63.59,62.05
5/30/14,63.3,45224820,63.95,64.17,62.56
5/29/14,63.83,42333090,63.84,64.3,63.51
5/28/14,63.51,47746450,63.39,64.14,62.62
5/27/14,63.48,55546990,61.62,63.51,61.57
5/23/14,61.351,38210700,60.41,61.45,60.15
5/22/14,60.52,54067890,60.94,61.48,60.4
5/21/14,60.49,58814920,58.56,60.5,58.25
5/20/14,58.56,53804590,59.5,60.19,58.18
5/19/14,59.21,42968380,57.89,59.56,57.57
5/16/14,58.0199,47850350,58.31,58.45,57.31
5/15/14,57.919,56691940,59.26,59.38,57.52
5/14/14,59.23,47379700,59.53,60.45,58.95
5/13/14,59.83,48442200,59.66,60.89,59.51
5/12/14,59.83,48403930,57.98,59.9,57.98
5/9/14,57.24,52497050,56.85,57.65,56.38
5/8/14,56.76,61143360,57.23,58.82,56.5
5/7/14,57.39,78450290,58.77,59.3,56.26
5/6/14,58.53,55798800,60.98,61.15,58.49
5/5/14,61.22,45938990,59.67,61.35,59.18
5/2/14,60.46,54086030,61.3,61.89,60.18
5/1/14,61.15,82319330,60.43,62.28,60.21
4/30/14,59.78,75599310,57.58,59.85,57.16
4/29/14,58.15,75339000,56.09,58.28,55.84
4/28/14,56.14,107534200,58.05,58.31,54.66
4/25/14,57.71,92257140,59.97,60.01,57.57
4/24/14,60.87,138477000,63.6,63.65,59.77
4/23/14,61.36,94013700,63.45,63.48,61.26
4/22/14,63.0301,60328420,62.65,63.44,62.22
4/21/14,61.24,60064820,59.46,61.24,59.15
4/17/14,58.94,87956250,59.3,60.58,58.72
4/16/14,59.72,78548910,59.79,60.19,57.74
4/15/14,59.09,108466300,59.29,59.68,55.88
4/14/14,58.89,72152260,60.09,60.45,57.78
4/11/14,58.53,91373170,57.6,60.31,57.31
4/10/14,59.16,114767600,63.08,63.18,58.68
4/9/14,62.41,99918180,59.63,62.4558,59.1882
4/8/14,58.1901,78732130,57.68,58.71,57.17
4/7/14,56.95,108324400,55.9,58,55.44
4/4/14,56.749,125198200,59.94,60.2,56.32
4/3/14,59.49,83585460,62.55,63.17,59.13
4/2/14,62.72,66149490,63.21,63.91,62.21
4/1/14,62.62,59098260,60.46,62.66,60.24
3/31/14,60.24,52921180,60.78,61.52,59.87
3/28/14,60.01,66888000,61.34,61.95,59.335
3/27/14,60.97,112453500,60.51,61.9,57.98
3/26/14,60.385,97436810,64.74,64.95,60.37
3/25/14,64.89,68168890,64.89,66.19,63.78
3/24/14,64.1,85551700,67.19,67.36,63.36
3/21/14,67.24,59993420,67.53,67.92,66.1786
3/20/14,66.97,44344660,68.01,68.23,66.82
3/19/14,68.24,43909250,69.17,69.29,67.465
3/18/14,69.19,40731150,68.76,69.6,68.3
3/17/14,68.7399,52098860,68.18,68.95,66.62
3/14/14,67.72,48095760,68.49,69.43,67.46
3/13/14,68.83,56954770,71.29,71.35,68.15
3/12/14,70.8799,46332080,69.86,71.35,69
3/11/14,70.1,59364950,72.5,72.59,69.96
3/10/14,72.03,59853820,70.77,72.15,70.51
3/7/14,69.8,38918700,71.08,71.18,69.47
3/6/14,70.84,46023480,71.88,71.89,70.25
3/5/14,71.57,74560670,69.69,71.97,69.62
3/4/14,68.8,41996420,68.66,68.9,67.62
3/3/14,67.41,56813110,66.96,68.05,66.51
2/28/14,68.46,66738010,69.47,69.88,67.38
